No,Tahun,Provinsi,Kode_Kabupaten_Kota,Kabupaten_Kota,PoU,Jumlah_Penduduk,Penduduk_Undernourish
736,2019,JAWA TENGAH,3376,TEGAL,7.22,249905,18043
737,2019,DI YOGYAKARTA,3401,KULON PROGO,10.40,430220,44743
738,2019,DI YOGYAKARTA,3402,BANTUL,7.14,1018402,72714
739,2019,DI YOGYAKARTA,3403,GUNUNGKIDUL,11.73,742731,87122
740,2019,DI YOGYAKARTA,3404,SLEMAN,4.69,1219640,57201
741,2019,DI YOGYAKARTA,3471,KOTA YOGYAKARTA,4.30,431939,18573
742,2019,JAWA TIMUR,3501,PACITAN,11.67,555304,64804
743,2019,JAWA TIMUR,3502,PONOROGO,9.84,871370,85743
744,2019,JAWA TIMUR,3503,TRENGGALEK,11.79,696295,82093
745,2019,JAWA TIMUR,3504,TULUNGAGUNG,7.26,1039284,75452
746,2019,JAWA TIMUR,3505,BLITAR,9.19,1160677,106666
747,2019,JAWA TIMUR,3506,KEDIRI,8.22,1574272,129405
748,2019,JAWA TIMUR,3507,MALANG,7.95,2606204,207193
749,2019,JAWA TIMUR,3508,LUMAJANG,9.42,1042395,98194
750,2019,JAWA TIMUR,3509,JEMBER,9.24,2450668,226442
751,2019,JAWA TIMUR,3510,BANYUWANGI,8.40,1613991,135575
752,2019,JAWA TIMUR,3511,BONDOWOSO,11.98,775715,92931
753,2019,JAWA TIMUR,3512,SITUBONDO,11.18,682978,76357
754,2019,JAWA TIMUR,3513,PROBOLINGGO,10.98,1168503,128302
755,2019,JAWA TIMUR,3514,PASURUAN,6.74,1627396,109686
756,2019,JAWA TIMUR,3515,SIDOARJO,3.38,2249476,76032
757,2019,JAWA TIMUR,3516,MOJOKERTO,4.03,1117688,45043
758,2019,JAWA TIMUR,3517,JOMBANG,7.41,1263814,93649
759,2019,JAWA TIMUR,3518,NGANJUK,12.26,1054611,129295
760,2019,JAWA TIMUR,3519,MADIUN,9.48,682684,64718
761,2019,JAWA TIMUR,3520,MAGETAN,8.23,628977,51765
762,2019,JAWA TIMUR,3521,NGAWI,11.46,830108,95130
763,2019,JAWA TIMUR,3522,BOJONEGORO,8.36,1249692,104474
764,2019,JAWA TIMUR,3523,TUBAN,7.21,1172790,84558
765,2019,JAWA TIMUR,3524,LAMONGAN,6.13,1189106,72892
766,2019,JAWA TIMUR,3525,GRESIK,3.23,1312881,42406
767,2019,JAWA TIMUR,3526,BANGKALAN,7.04,986672,69462
768,2019,JAWA TIMUR,3527,SAMPANG,7.08,978875,69304
769,2019,JAWA TIMUR,3528,PAMEKASAN,9.29,879992,81751
770,2019,JAWA TIMUR,3529,SUMENEP,6.17,1088910,67186
771,2019,JAWA TIMUR,3571,KEDIRI,5.87,287409,16871
772,2019,JAWA TIMUR,3572,BLITAR,5.16,141876,7321
773,2019,JAWA TIMUR,3573,MALANG,4.09,870682,35611
774,2019,JAWA TIMUR,3574,PROBOLINGGO,3.65,237208,8658
775,2019,JAWA TIMUR,3575,PASURUAN,4.88,200422,9781
776,2019,JAWA TIMUR,3576,MOJOKERTO,4.23,129014,5457
777,2019,JAWA TIMUR,3577,MADIUN,4.79,177007,8479
778,2019,JAWA TIMUR,3578,KOTA SURABAYA,3.09,2896195,89492
779,2019,JAWA TIMUR,3579,KOTA BATU,4.99,207490,10354
780,2019,BANTEN,3601,PANDEGLANG,4.88,1211909,59141
781,2019,BANTEN,3602,LEBAK,4.02,1302608,52365
782,2019,BANTEN,3603,TANGERANG,1.75,3800787,66514
783,2019,BANTEN,3604,SERANG,2.37,1508397,35749
784,2019,BANTEN,3671,TANGERANG,1.12,2229901,24975
785,2019,BANTEN,3672,KOTA CILEGON,1.31,437205,5727
786,2019,BANTEN,3673,SERANG,1.28,688603,8814
787,2019,BANTEN,3674,KOTA TANGERANG SELATAN,1.12,1747906,19577
788,2019,BALI,5101,JEMBRANA,4.42,278134,12294
789,2019,BALI,5102,TABANAN,2.97,445709,13238
790,2019,BALI,5103,BADUNG,1.30,670227,8713
791,2019,BALI,5104,GIANYAR,1.21,512175,6197
792,2019,BALI,5105,KLUNGKUNG,4.24,179075,7593
793,2019,BALI,5106,BANGLI,3.17,227296,7205
794,2019,BALI,5107,KARANGASEM,5.36,416623,22331
795,2019,BALI,5108,BULELENG,4.21,660568,27810
796,2019,BALI,5171,KOTA DENPASAR,2.01,947116,19037
797,2019,NUSA TENGGARA BARAT,5201,LOMBOK BARAT,2.04,694985,14178
798,2019,NUSA TENGGARA BARAT,5202,LOMBOK TENGAH,3.68,947488,34868
799,2019,NUSA TENGGARA BARAT,5203,LOMBOK TIMUR,3.18,1200612,38179
800,2019,NUSA TENGGARA BARAT,5204,SUMBAWA,2.01,457671,9199
801,2019,NUSA TENGGARA BARAT,5205,DOMPU,2.94,252288,7417
802,2019,NUSA TENGGARA BARAT,5206,BIMA,3.72,488577,18175
803,2019,NUSA TENGGARA BARAT,5207,SUMBAWA BARAT,1.13,148606,1679
804,2019,NUSA TENGGARA BARAT,5208,LOMBOK UTARA,4.09,220412,9015
805,2019,NUSA TENGGARA BARAT,5271,KOTA MATARAM,0.74,486715,3602
806,2019,NUSA TENGGARA BARAT,5272,BIMA,0.94,173031,1626
807,2019,NUSA TENGGARA TIMUR,5301,SUMBA BARAT,13.75,129710,17835
808,2019,NUSA TENGGARA TIMUR,5302,SUMBA TIMUR,11.32,258486,29261
809,2019,NUSA TENGGARA TIMUR,5303,KUPANG,17.71,403582,71474
810,2019,NUSA TENGGARA TIMUR,5304,TIMOR TENGAH SELATAN,13.94,467990,65238
811,2019,NUSA TENGGARA TIMUR,5305,TIMOR TENGAH UTARA,14.42,254171,36651
812,2019,NUSA TENGGARA TIMUR,5306,BELU,14.69,220115,32335
813,2019,NUSA TENGGARA TIMUR,5307,ALOR,15.54,205599,31950
814,2019,NUSA TENGGARA TIMUR,5308,LEMBATA,21.82,143074,31219
815,2019,NUSA TENGGARA TIMUR,5309,FLORES TIMUR,15.70,255916,40179
816,2019,NUSA TENGGARA TIMUR,5310,SIKKA,17.14,320401,54917
817,2019,NUSA TENGGARA TIMUR,5311,ENDE,15.28,273929,41856
818,2019,NUSA TENGGARA TIMUR,5312,NGADA,8.54,163217,13939
819,2019,NUSA TENGGARA TIMUR,5313,MANGGARAI,9.79,338424,33132
820,2019,NUSA TENGGARA TIMUR,5314,ROTE NDAO,20.65,172104,35539
821,2019,NUSA TENGGARA TIMUR,5315,MANGGARAI BARAT,8.51,274689,23376
822,2019,NUSA TENGGARA TIMUR,5316,SUMBA TENGAH,10.76,72800,7833
823,2019,NUSA TENGGARA TIMUR,5317,SUMBA BARAT DAYA,11.75,344720,40505
824,2019,NUSA TENGGARA TIMUR,5318,NAGEKEO,15.33,145826,22355
825,2019,NUSA TENGGARA TIMUR,5319,MANGGARAI TIMUR,12.63,287207,36274
826,2019,NUSA TENGGARA TIMUR,5320,SABU RAIJUA,11.78,97379,11471
827,2019,NUSA TENGGARA TIMUR,5321,MALAKA,15.55,191892,29839
828,2019,NUSA TENGGARA TIMUR,5371,KUPANG,14.07,434972,61201
829,2019,KALIMANTAN BARAT,6101,SAMBAS,21.21,535725,113627
830,2019,KALIMANTAN BARAT,6102,BENGKAYANG,20.67,255261,52762
831,2019,KALIMANTAN BARAT,6103,LANDAK,22.76,377305,85875
832,2019,KALIMANTAN BARAT,6104,MEMPAWAH,21.54,264225,56914
833,2019,KALIMANTAN BARAT,6105,SANGGAU,25.16,470224,118308
834,2019,KALIMANTAN BARAT,6106,KETAPANG,16.98,512783,87071
835,2019,KALIMANTAN BARAT,6107,SINTANG,21.72,418785,90960
836,2019,KALIMANTAN BARAT,6108,KAPUAS HULU,21.68,263207,57063
837,2019,KALIMANTAN BARAT,6109,SEKADAU,24.41,201578,49205
838,2019,KALIMANTAN BARAT,6110,MELAWI,26.88,208417,56022
839,2019,KALIMANTAN BARAT,6111,KAYONG UTARA,17.12,112715,19297
840,2019,KALIMANTAN BARAT,6112,KUBU RAYA,18.43,579331,106771
841,2019,KALIMANTAN BARAT,6171,KOTA PONTIANAK,8.41,646661,54384
842,2019,KALIMANTAN BARAT,6172,KOTA SINGKAWANG,9.13,222910,20352
843,2019,KALIMANTAN TENGAH,6201,KOTAWARINGIN BARAT,6.82,312911,21341
844,2019,KALIMANTAN TENGAH,6202,KOTAWARINGIN TIMUR,8.54,466366,39828
845,2019,KALIMANTAN TENGAH,6203,KAPUAS,16.46,358820,59062
846,2019,KALIMANTAN TENGAH,6204,BARITO SELATAN,11.23,136796,15362
847,2019,KALIMANTAN TENGAH,6205,BARITO UTARA,10.67,130713,13947
848,2019,KALIMANTAN TENGAH,6206,SUKAMARA,7.66,64342,4929
849,2019,KALIMANTAN TENGAH,6207,LAMANDAU,5.31,82680,4390
850,2019,KALIMANTAN TENGAH,6208,SERUYAN,8.35,205880,17191
851,2019,KALIMANTAN TENGAH,6209,KATINGAN,7.30,169997,12410
852,2019,KALIMANTAN TENGAH,6210,PULANG PISAU,11.67,127118,14835
853,2019,KALIMANTAN TENGAH,6211,GUNUNG MAS,5.47,119910,6559
854,2019,KALIMANTAN TENGAH,6212,BARITO TIMUR,13.35,126874,16938
855,2019,KALIMANTAN TENGAH,6213,MURUNG RAYA,8.41,120785,10158
856,2019,KALIMANTAN TENGAH,6271,KOTA PALANGKARAYA,6.29,291667,18346
857,2019,KALIMANTAN SELATAN,6301,TANAH LAUT,2.75,343890,9457
858,2019,KALIMANTAN SELATAN,6302,KOTABARU,2.05,342217,7015
859,2019,KALIMANTAN SELATAN,6303,BANJAR,2.78,588066,16348
860,2019,KALIMANTAN SELATAN,6304,BARITO KUALA,3.68,313595,11540
861,2019,KALIMANTAN SELATAN,6305,TAPIN,2.52,191372,4823
862,2019,KALIMANTAN SELATAN,6306,HULU SUNGAI SELATAN,4.17,237702,9912
863,2019,KALIMANTAN SELATAN,6307,HULU SUNGAI TENGAH,4.34,272419,11823
864,2019,KALIMANTAN SELATAN,6308,HULU SUNGAI UTARA,3.83,237573,9099
865,2019,KALIMANTAN SELATAN,6309,TABALONG,2.32,254322,5900
866,2019,KALIMANTAN SELATAN,6310,TANAH BUMBU,1.50,360187,5403
867,2019,KALIMANTAN SELATAN,6311,BALANGAN,3.35,131428,4403
868,2019,KALIMANTAN SELATAN,6371,KOTA BANJARMASIN,1.22,708606,8645
869,2019,KALIMANTAN SELATAN,6372,KOTA BANJARBARU,1.07,262719,2811
870,2019,KALIMANTAN TIMUR,6401,PASER,10.10,285894,28875
871,2019,KALIMANTAN TIMUR,6402,KUTAI BARAT,9.24,148020,13677
872,2019,KALIMANTAN TIMUR,6403,KUTAI KARTANEGARA,9.34,786122,73424
873,2019,KALIMANTAN TIMUR,6404,KUTAI TIMUR,6.78,376111,25500
874,2019,KALIMANTAN TIMUR,6405,BERAU,5.24,232287,12172
875,2019,KALIMANTAN TIMUR,6409,PENAJAM PASER UTARA,10.08,160912,16220
876,2019,KALIMANTAN TIMUR,6411,MAHAKAM ULU,5.48,26375,1445
877,2019,KALIMANTAN TIMUR,6471,KOTA BALIKPAPAN,4.94,655178,32366
878,2019,KALIMANTAN TIMUR,6472,KOTA SAMARINDA,5.45,872768,47566
879,2019,KALIMANTAN TIMUR,6474,KOTA BONTANG,5.02,177722,8922
880,2019,KALIMANTAN UTARA,6501,MALINAU,11.28,90382,10195
881,2019,KALIMANTAN UTARA,6502,BULUNGAN,10.10,142121,14354
882,2019,KALIMANTAN UTARA,6503,TANA TIDUNG,12.01,28926,3474
883,2019,KALIMANTAN UTARA,6504,NUNUKAN,12.62,209922,26492
884,2019,KALIMANTAN UTARA,6571,KOTA TARAKAN,7.68,270894,20805
885,2019,SULAWESI UTARA,7101,BOLAANG MONGONDOW,3.50,247811,8673
886,2019,SULAWESI UTARA,7102,MINAHASA,4.14,341176,14125
887,2019,SULAWESI UTARA,7103,KEPULAUAN SANGIHE,6.41,131163,8408
888,2019,SULAWESI UTARA,7104,KEPULAUAN TALAUD,5.74,92475,5308
889,2019,SULAWESI UTARA,7105,MINAHASA SELATAN,6.13,210695,12916
890,2019,SULAWESI UTARA,7106,MINAHASA UTARA,3.79,203624,7717
891,2019,SULAWESI UTARA,7107,BOLAANG MONGONDOW UTARA,5.85,80313,4698
892,2019,SULAWESI UTARA,7108,KEPULAUAN SIAU TAGULANDANG BIARO,5.77,66403,3831
893,2019,SULAWESI UTARA,7109,MINAHASA TENGGARA,6.32,106899,6756
894,2019,SULAWESI UTARA,7110,BOLAANG MONGONDOW SELATAN,4.62,66071,3052
895,2019,SULAWESI UTARA,7111,BOLAANG MONGONDOW TIMUR,4.61,72408,3338
896,2019,SULAWESI UTARA,7171,KOTA MANADO,2.34,433635,10147
897,2019,SULAWESI UTARA,7172,KOTA BITUNG,2.81,219004,6154
898,2019,SULAWESI UTARA,7173,KOTA TOMOHON,2.22,106917,2374
899,2019,SULAWESI UTARA,7174,KOTA KOTAMOBAGU,1.74,128387,2234
900,2019,SULAWESI TENGAH,7201,BANGGAI KEPULAUAN,13.17,118401,15593
901,2019,SULAWESI TENGAH,7202,BANGGAI,8.78,376808,33084
902,2019,SULAWESI TENGAH,7203,MOROWALI,4.63,121296,5616
903,2019,SULAWESI TENGAH,7204,POSO,6.52,256393,16717
904,2019,SULAWESI TENGAH,7205,DONGGALA,10.01,304110,30441
905,2019,SULAWESI TENGAH,7206,TOLITOLI,9.50,235800,22401
906,2019,SULAWESI TENGAH,7207,BUOL,8.36,162179,13558
907,2019,SULAWESI TENGAH,7208,PARIGI MOUTONG,10.62,490915,52135
908,2019,SULAWESI TENGAH,7209,TOJO UNA UNA,8.62,153991,13274
909,2019,SULAWESI TENGAH,7210,SIGI,9.70,239421,23224
910,2019,SULAWESI TENGAH,7211,BANGGAI LAUT,9.30,75003,6975
911,2019,SULAWESI TENGAH,7212,MOROWALI UTARA,7.95,128323,10202
912,2019,SULAWESI TENGAH,7271,KOTA PALU,2.78,391383,10880
913,2019,SULAWESI SELATAN,7301,KEPULAUAN SELAYAR,6.85,135624,9290
914,2019,SULAWESI SELATAN,7302,BULUKUMBA,11.48,420603,48285
915,2019,SULAWESI SELATAN,7303,BANTAENG,8.98,187626,16849
916,2019,SULAWESI SELATAN,7304,JENEPONTO,12.46,363792,45328
917,2019,SULAWESI SELATAN,7305,TAKALAR,10.70,298688,31960
918,2019,SULAWESI SELATAN,7306,GOWA,7.81,772684,60347
919,2019,SULAWESI SELATAN,7307,SINJAI,9.50,244125,23192
920,2019,SULAWESI SELATAN,7308,MAROS,6.16,353121,21752
921,2019,SULAWESI SELATAN,7309,PANGKAJENE KEPULAUAN,6.35,335514,21305
922,2019,SULAWESI SELATAN,7310,BARRU,10.38,174323,18095
923,2019,SULAWESI SELATAN,7311,BONE,11.77,758589,89286
924,2019,SULAWESI SELATAN,7312,SOPPENG,12.51,226991,28397
925,2019,SULAWESI SELATAN,7313,WAJO,8.64,397814,34371
926,2019,SULAWESI SELATAN,7314,SIDENRENG RAPPANG,5.53,301972,16699
927,2019,SULAWESI SELATAN,7315,PINRANG,7.09,377119,26738
928,2019,SULAWESI SELATAN,7316,ENREKANG,11.20,206387,23115
929,2019,SULAWESI SELATAN,7317,LUWU,6.93,362027,25088
930,2019,SULAWESI SELATAN,7318,TANA TORAJA,8.04,234002,18814
931,2019,SULAWESI SELATAN,7322,LUWU UTARA,8.69,312883,27190
932,2019,SULAWESI SELATAN,7325,LUWU TIMUR,6.30,299673,18879
933,2019,SULAWESI SELATAN,7326,TORAJA UTARA,7.37,231214,17040
934,2019,SULAWESI SELATAN,7371,KOTA MAKASSAR,2.94,1526677,44884
935,2019,SULAWESI SELATAN,7372,KOTA PARE PARE,3.64,145178,5284
936,2019,SULAWESI SELATAN,7373,KOTA PALOPO,3.21,184614,5926
937,2019,SULAWESI TENGGARA,7401,BUTON,11.47,101811,11678
938,2019,SULAWESI TENGGARA,7402,MUNA,11.26,222127,25012
939,2019,SULAWESI TENGGARA,7403,KONAWE,6.85,254695,17447
940,2019,SULAWESI TENGGARA,7404,KOLAKA,5.42,202106,10954
941,2019,SULAWESI TENGGARA,7405,KONAWE SELATAN,8.45,314785,26599
942,2019,SULAWESI TENGGARA,7406,BOMBANA,10.17,184570,18771
943,2019,SULAWESI TENGGARA,7407,WAKATOBI,11.96,95892,11469
944,2019,SULAWESI TENGGARA,7408,KOLAKA UTARA,7.23,150831,10905
945,2019,SULAWESI TENGGARA,7409,BUTON UTARA,8.67,64072,5555
946,2019,SULAWESI TENGGARA,7410,KONAWE UTARA,6.41,63814,4090
947,2019,SULAWESI TENGGARA,7411,KOLAKA TIMUR,8.68,192882,16742
948,2019,SULAWESI TENGGARA,7412,KONAWE KEPULAUAN,8.47,34219,2898
949,2019,SULAWESI TENGGARA,7413,MUNA BARAT,10.18,81428,8289
950,2019,SULAWESI TENGGARA,7414,BUTON TENGAH,14.63,92673,13558
951,2019,SULAWESI TENGGARA,7415,BUTON SELATAN,10.35,79805,8260
952,2019,SULAWESI TENGGARA,7471,KOTA KENDARI,5.25,392830,20624
953,2019,SULAWESI TENGGARA,7472,KOTA BAU BAU,10.76,171802,18486
954,2019,GORONTALO,7501,BOALEMO,10.56,167024,17638
955,2019,GORONTALO,7502,GORONTALO,8.16,378527,30888
956,2019,GORONTALO,7503,PAHUWATO,7.83,161373,12636
957,2019,GORONTALO,7504,BONE BOLANGO,5.88,161236,9481
958,2019,GORONTALO,7505,GORONTALO UTARA,11.17,115072,12854
959,2019,GORONTALO,7571,GORONTALO,4.50,219399,9873
960,2019,SULAWESI BARAT,7601,MAJENE,5.37,173884,9338
961,2019,SULAWESI BARAT,7602,POLEWALI MANDAR,6.54,442576,28944
962,2019,SULAWESI BARAT,7603,MAMASA,13.25,161971,21461
963,2019,SULAWESI BARAT,7604,MAMUJU,6.96,293326,20415
964,2019,SULAWESI BARAT,7605,MAMUJU UTARA,4.53,174471,7904
965,2019,SULAWESI BARAT,7606,MAMUJU TENGAH,5.33,134028,7144
966,2019,MALUKU,8101,MALUKU TENGGARA BARAT,36.58,113012,41340
967,2019,MALUKU,8102,MALUKU TENGGARA,30.79,99591,30664
968,2019,MALUKU,8103,MALUKU TENGAH,42.08,372529,156760
969,2019,MALUKU,8104,BURU,35.64,139658,49774
970,2019,MALUKU,8105,KEPULAUAN ARU,35.45,95005,33679
971,2019,MALUKU,8106,SERAM BAGIAN BARAT,42.70,170969,73004
972,2019,MALUKU,8107,SERAM BAGIAN TIMUR,41.52,113180,46992
973,2019,MALUKU,8108,MALUKU BARAT DAYA,37.44,72840,27271
974,2019,MALUKU,8109,BURU SELATAN,42.08,62271,26204
975,2019,MALUKU,8171,KOTA AMBON,21.32,461699,98434
976,2019,MALUKU,8172,KOTA TUAL,25.26,73605,18593
977,2019,MALUKU UTARA,8201,HALMAHERA BARAT,40.82,118287,48285
978,2019,MALUKU UTARA,8202,HALMAHERA TENGAH,31.10,55728,17331
979,2019,MALUKU UTARA,8203,KEPULAUAN SULA,46.33,102886,47667
980,2019,MALUKU UTARA,8204,HALMAHERA SELATAN,35.15,235090,82634
981,2019,MALUKU UTARA,8205,HALMAHERA UTARA,42.10,193851,81611
982,2019,MALUKU UTARA,8206,HALMAHERA TIMUR,40.07,95005,38069
983,2019,MALUKU UTARA,8207,PULAU MOROTAI,35.62,67284,23967
984,2019,MALUKU UTARA,8208,PULAU TALIABU,45.30,53018,24017
985,2019,MALUKU UTARA,8271,KOTA TERNATE,20.68,233208,48227
986,2019,MALUKU UTARA,8272,KOTA TIDORE KEPULAUAN,35.89,101414,36397
987,2019,PAPUA BARAT,9101,FAK FAK,19.92,78686,15674
988,2019,PAPUA BARAT,9102,KAIMANA,22.99,60216,13844
989,2019,PAPUA BARAT,9103,TELUK WONDAMA,15.24,32521,4956
990,2019,PAPUA BARAT,9104,TELUK BINTUNI,14.14,64406,9107
991,2019,PAPUA BARAT,9105,MANOKWARI,16.85,175178,29517
992,2019,PAPUA BARAT,9106,SORONG SELATAN,20.22,46922,9488
993,2019,PAPUA BARAT,9107,SORONG,21.98,88927,19546
994,2019,PAPUA BARAT,9108,RAJA AMPAT,16.41,48493,7958
995,2019,PAPUA BARAT,9109,TAMBRAUW,36.00,13879,4996
996,2019,PAPUA BARAT,9110,MAYBRAT,18.15,40899,7423
997,2019,PAPUA BARAT,9111,MANOKWARI SELATAN,21.17,24220,5127
998,2019,PAPUA BARAT,9112,PEGUNUNGAN ARFAK,57.34,30976,17762
999,2019,PAPUA BARAT,9171,SORONG,14.83,254294,37712
1000,2019,PAPUA,9401,MERAUKE,25.89,227411,58877
1001,2019,PAPUA,9402,JAYAWIJAYA,29.79,217887,64909
1002,2019,PAPUA,9403,JAYAPURA,34.19,131802,45063
1003,2019,PAPUA,9404,NABIRE,31.27,150308,47001
1004,2019,PAPUA,9408,KEPULAUAN YAPEN,36.79,101204,37233
1005,2019,PAPUA,9409,BIAK NUMFOR,38.68,152401,58949
1006,2019,PAPUA,9410,PANIAI,48.33,177410,85742
1007,2019,PAPUA,9411,PUNCAK JAYA,34.97,129300,45216
1008,2019,PAPUA,9412,MIMIKA,25.50,219689,56021
1009,2019,PAPUA,9413,BOVEN DIGOEL,28.14,69211,19476
1010,2019,PAPUA,9414,MAPPI,50.58,103292,52245
1011,2019,PAPUA,9415,ASMAT,46.17,97490,45011
1012,2019,PAPUA,9416,YAHUKIMO,52.74,190887,100674
1013,2019,PAPUA,9417,PEGUNUNGAN BINTANG,29.75,75788,22547
1014,2019,PAPUA,9418,TOLIKARA,51.78,139111,72032
1015,2019,PAPUA,9419,SARMI,48.13,40515,19500
1016,2019,PAPUA,9420,KEEROM,50.82,57100,29018
1017,2019,PAPUA,9426,WAROPEN,36.06,31514,11364
1018,2019,PAPUA,9427,SUPIORI,30.67,20710,6352
1019,2019,PAPUA,9428,MAMBERAMO RAYA,48.64,24086,11715
1020,2019,PAPUA,9429,NDUGA,26.79,98595,26414
1021,2019,PAPUA,9430,LANNY JAYA,30.90,178995,55309
1022,2019,PAPUA,9431,MAMBERAMO TENGAH,39.53,48201,19054
1023,2019,PAPUA,9432,YALIMO,33.60,62605,21035
1024,2019,PAPUA,9433,PUNCAK,38.02,113204,43040
1025,2019,PAPUA,9434,DOGIYAI,83.57,97902,81817
1026,2019,PAPUA,9435,INTAN JAYA,47.06,49293,23197
1027,2019,PAPUA,9436,DEIYAI,76.85,73199,56253
1028,2019,PAPUA,9471,JAYAPURA,20.70,300192,62140
1029,2020,ACEH,1101,SIMEULUE,11.44,92865,10624
1030,2020,ACEH,1102,ACEH SINGKIL,7.19,126514,9096
1031,2020,ACEH,1103,ACEH SELATAN,8.57,232414,19918
1032,2020,ACEH,1104,ACEH TENGGARA,9.42,220860,20805
1033,2020,ACEH,1105,ACEH TIMUR,7.03,422401,29695
1034,2020,ACEH,1106,ACEH TENGAH,6.47,215576,13948
1035,2020,ACEH,1107,ACEH BARAT,6.40,198736,12719
1036,2020,ACEH,1108,ACEH BESAR,9.63,405535,39053
1037,2020,ACEH,1109,PIDIE,7.80,435275,33951
1038,2020,ACEH,1110,BIREUEN,10.04,436418,43816
1039,2020,ACEH,1111,ACEH UTARA,11.25,602793,67814
1040,2020,ACEH,1112,ACEH BARAT DAYA,8.63,150775,13012
1041,2020,ACEH,1113,GAYO LUES,6.97,99532,6937
1042,2020,ACEH,1114,ACEH TAMIANG,12.29,294356,36176
1043,2020,ACEH,1115,NAGAN RAYA,7.64,168392,12865
1044,2020,ACEH,1116,ACEH JAYA,8.97,93159,8356
1045,2020,ACEH,1117,BENER MERIAH,6.98,161342,11262
1046,2020,ACEH,1118,PIDIE JAYA,5.10,158397,8078
1047,2020,ACEH,1171,KOTA BANDA ACEH,5.00,252899,12645
1048,2020,ACEH,1172,KOTA SABANG,5.15,41197,2122
1049,2020,ACEH,1173,KOTA LANGSA,7.35,185971,13669
1050,2020,ACEH,1174,KOTA LHOKSEUMAWE,7.08,188713,13361
1051,2020,ACEH,1175,KOTA SUBULUSSALAM,7.70,90751,6988
1052,2020,SUMATERA UTARA,1201,NIAS,7.79,146672,11426
1053,2020,SUMATERA UTARA,1202,MANDAILING NATAL,7.21,472886,34095
1054,2020,SUMATERA UTARA,1203,TAPANULI SELATAN,7.28,300911,21906
1055,2020,SUMATERA UTARA,1204,TAPANULI TENGAH,7.80,365177,28484
1056,2020,SUMATERA UTARA,1205,TAPANULI UTARA,6.79,312758,21236
1057,2020,SUMATERA UTARA,1206,TOBA SAMOSIR,4.74,206199,9774
1058,2020,SUMATERA UTARA,1207,LABUHANBATU,6.49,493899,32054
1059,2020,SUMATERA UTARA,1208,ASAHAN,6.77,769960,52126
1060,2020,SUMATERA UTARA,1209,SIMALUNGUN,8.06,990246,79814
1061,2020,SUMATERA UTARA,1210,DAIRI,6.42,308764,19823
1062,2020,SUMATERA UTARA,1211,KARO,4.56,404998,18468
1063,2020,SUMATERA UTARA,1212,DELI SERDANG,6.73,1931441,129986
1064,2020,SUMATERA UTARA,1213,LANGKAT,9.61,1030202,99002
1065,2020,SUMATERA UTARA,1214,NIAS SELATAN,8.55,360531,30825
1066,2020,SUMATERA UTARA,1215,HUMBANG HASUNDUTAN,6.69,197751,13230
1067,2020,SUMATERA UTARA,1216,PAKPAK BHARAT,5.30,52351,2775
1068,2020,SUMATERA UTARA,1217,SAMOSIR,5.85,136441,7982
1069,2020,SUMATERA UTARA,1218,SERDANG BEDAGAI,8.19,657490,53848
1070,2020,SUMATERA UTARA,1219,BATU BARA,7.51,410678,30842
1071,2020,SUMATERA UTARA,1220,PADANG LAWAS UTARA,6.01,260720,15669
1072,2020,SUMATERA UTARA,1221,PADANG LAWAS,5.38,261011,14042
1073,2020,SUMATERA UTARA,1222,LABUHANBATU SELATAN,4.80,314094,15077
1074,2020,SUMATERA UTARA,1223,LABUHANBATU UTARA,6.30,381994,24066
1075,2020,SUMATERA UTARA,1224,NIAS UTARA,7.85,147274,11561
1076,2020,SUMATERA UTARA,1225,NIAS BARAT,9.07,89994,8162
1077,2020,SUMATERA UTARA,1271,KOTA SIBOLGA,4.47,89584,4004
1078,2020,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,5.82,176027,10245
1079,2020,SUMATERA UTARA,1273,KOTA PEMATANGSIANTAR,6.25,268254,16766
1080,2020,SUMATERA UTARA,1274,KOTA TEBING TINGGI,7.42,172838,12825
1081,2020,SUMATERA UTARA,1275,KOTA MEDAN,4.31,2435252,104959
1082,2020,SUMATERA UTARA,1276,KOTA BINJAI,8.08,291842,23581
1083,2020,SUMATERA UTARA,1277,KOTA PADANG SIDEMPUAN,5.08,225105,11435
1084,2020,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,6.73,136017,9154
1085,2020,SUMATERA BARAT,1301,KEPULAUAN MENTAWAI,7.08,87623,6204
1086,2020,SUMATERA BARAT,1302,PESISIR SELATAN,5.20,504418,26230
1087,2020,SUMATERA BARAT,1303,SOLOK,6.71,391497,26269
1088,2020,SUMATERA BARAT,1304,SIJUNJUNG,5.68,235045,13351
1089,2020,SUMATERA BARAT,1305,TANAH DATAR,7.02,371704,26094
1090,2020,SUMATERA BARAT,1306,PADANG PARIAMAN,5.55,430626,23900
1091,2020,SUMATERA BARAT,1307,AGAM,6.50,529138,34394
1092,2020,SUMATERA BARAT,1308,LIMA PULUH KOTA,6.12,383525,23472
1093,2020,SUMATERA BARAT,1309,PASAMAN,8.04,299851,24108
1094,2020,SUMATERA BARAT,1310,SOLOK SELATAN,6.30,182027,11468
1095,2020,SUMATERA BARAT,1311,DHARMASRAYA,5.67,228591,12961
1096,2020,SUMATERA BARAT,1312,PASAMAN BARAT,5.90,431672,25469
1097,2020,SUMATERA BARAT,1371,KOTA PADANG,4.64,909040,42179
